SEXO,RAÇA,ESTADO_CIVIL,ESCOLARIDADE,IDADE,OCUPAÇÂO,RENDIMENTO,OCUPAÇÂO_1,OCUPAÇÂO_2,OCUPAÇÂO_3
1,4,5,5,42,6225,E,6,62,622
2,4,5,7,34,2651,E,2,26,265
1,4,5,7,26,6225,E,6,62,622
1,2,2,3,47,7231,E,7,72,723
2,1,1,10,42,5141,D,5,51,514
1,1,1,10,40,5243,D,5,52,524
1,1,5,10,41,5414,E,5,54,541
2,1,5,10,34,9112,E,9,91,911
1,1,1,10,36,0299,C,0,2,29
1,1,5,7,23,2341,D,2,23,234
1,1,3,11,36,2413,B,2,24,241
1,1,5,11,31,8121,D,8,81,812
1,4,5,10,48,5414,D,5,54,541
1,1,1,11,27,8322,B,8,83,832
1,1,5,10,44,5141,D,5,51,514
2,1,5,12,41,2635,C,2,26,263
2,1,5,12,34,2221,B,2,22,222
2,4,5,5,25,7512,D,7,75,751
2,1,1,11,43,2341,D,2,23,234
2,4,5,4,58,5414,D,5,54,541
2,4,5,5,55,7112,E,7,71,711
2,4,1,6,23,9122,E,9,91,912
1,4,5,7,27,7231,E,7,72,723
1,1,1,11,28,2354,C,2,23,235
2,4,5,7,39,9111,E,9,91,911
1,4,1,6,35,5414,D,5,54,541
2,1,1,5,34,4226,E,4,42,422
2,4,1,7,40,5221,E,5,52,522
2,4,5,7,26,7512,E,7,75,751
2,2,5,6,32,5223,E,5,52,522
1,1,5,10,40,9520,D,9,95,952
1,1,5,10,24,7231,E,7,72,723
2,4,3,11,37,2341,D,2,23,234
2,4,5,10,28,4110,D,4,41,411
2,4,1,7,55,5221,D,5,52,522
2,5,1,10,46,5243,D,5,52,524
1,1,1,10,46,7132,E,7,71,713
2,4,3,10,30,4415,E,4,44,441
1,2,3,10,27,5414,D,5,54,541
2,4,5,10,22,4120,D,4,41,412
2,2,1,5,44,9412,D,9,94,941
1,2,1,7,50,8322,D,8,83,832
1,4,2,10,27,7512,D,7,75,751
1,4,5,10,51,5412,D,5,54,541
2,4,5,10,51,9112,E,9,91,911
1,4,1,10,43,5221,E,5,52,522
2,4,1,6,27,2342,E,2,23,234
1,2,5,5,36,8111,E,8,81,811
2,1,5,11,52,4120,C,4,41,412
1,1,5,10,45,3334,E,3,33,333
2,1,5,11,50,1219,B,1,12,121
1,4,5,3,56,6225,E,6,62,622
2,4,5,10,23,5230,E,5,52,523
2,4,1,10,50,5212,D,5,52,521
1,4,1,10,45,5212,C,5,52,521
2,1,1,10,33,7112,E,7,71,711
1,4,1,11,44,4110,D,4,41,411
1,4,5,7,34,8322,D,8,83,832
1,4,5,10,41,9112,C,9,91,911
2,4,5,10,36,5120,E,5,51,512
2,1,1,12,40,2351,D,2,23,235
1,4,1,10,24,7512,E,7,75,751
2,4,3,9,57,5321,D,5,53,532
1,4,1,10,48,3253,D,3,32,325
1,4,1,7,52,8212,D,8,82,821
1,1,5,7,39,7213,E,7,72,721
2,4,1,7,30,9412,E,9,94,941
1,4,1,7,31,5131,D,5,51,513
2,1,5,10,47,2341,D,2,23,234
2,4,1,7,44,9111,E,9,91,911
2,1,3,11,45,2341,C,2,23,234
1,4,5,5,53,9520,E,9,95,952
2,4,4,11,48,2421,D,2,24,242
2,4,1,3,57,9333,E,9,93,933
1,4,1,3,58,5414,D,5,54,541
2,1,1,5,49,5221,D,5,52,522
1,4,5,10,32,8321,E,8,83,832
2,4,5,5,25,5223,E,5,52,522
1,2,1,7,34,5311,E,5,53,531
2,4,1,5,39,9412,E,9,94,941
2,1,1,5,38,5131,E,5,51,513
1,1,1,11,41,5414,D,5,54,541
1,1,1,11,40,2611,B,2,26,261
1,1,5,10,49,2651,E,2,26,265
1,4,5,7,40,5221,C,5,52,522
2,2,5,7,27,5311,E,5,53,531
1,4,5,5,37,2341,E,2,23,234
2,1,5,5,28,9629,E,9,96,962
1,4,1,7,36,9112,E,9,91,911
2,4,1,10,37,4226,E,4,42,422
2,4,1,10,31,0000,E,0,0,0
1,2,1,10,34,0000,B,0,0,0
2,4,1,6,43,9111,D,9,91,911
1,4,5,10,26,9313,D,9,93,931
2,4,5,10,26,2651,E,2,26,265
1,4,5,7,23,4321,E,4,43,432
1,4,1,11,24,3322,E,3,33,332
2,4,5,10,28,9111,E,9,91,911
1,4,5,7,27,9611,E,9,96,961
2,4,3,7,50,8157,E,8,81,815
1,1,3,12,53,2341,C,2,23,234
1,1,5,7,52,7112,D,7,71,711
2,1,5,10,25,5223,E,5,52,522
1,4,5,7,42,5414,E,5,54,541
2,4,5,6,40,9112,E,9,91,911
2,1,1,3,51,0000,E,0,0,0
1,4,1,5,56,7112,D,7,71,711
1,4,5,10,24,7412,E,7,74,741
2,4,5,10,22,4321,E,4,43,432
2,2,5,10,21,9412,E,9,94,941
1,4,5,10,26,4321,E,4,43,432
1,4,1,12,38,0000,C,0,0,0
2,1,1,10,35,4110,D,4,41,411
1,4,1,6,39,9520,E,9,95,952
1,4,1,8,23,7114,D,7,71,711
1,4,1,8,45,0412,C,0,4,41
1,4,5,10,31,3115,D,3,31,311
2,1,3,10,39,0412,C,0,4,41
2,4,5,10,24,4110,D,4,41,411
2,4,5,10,23,5230,D,5,52,523
2,1,3,11,46,3221,B,3,32,322
2,4,5,10,25,5223,E,5,52,522
1,1,5,10,23,5223,E,5,52,522
1,1,1,10,39,4321,E,4,43,432
2,1,3,10,45,5141,D,5,51,514
2,4,1,10,25,9216,D,9,92,921
1,1,1,10,30,4226,D,4,42,422
1,1,5,6,41,9122,E,9,91,912
1,2,5,5,27,9122,E,9,91,912
2,1,1,10,47,9111,E,9,91,911
2,1,5,10,24,5141,E,5,51,514
1,1,5,10,25,7412,E,7,74,741
1,4,1,9,57,4110,C,4,41,411
2,1,5,12,45,2269,C,2,22,226
1,1,5,12,45,2310,A,2,23,231
2,4,5,7,37,4226,E,4,42,422
1,1,1,11,52,2211,A,2,22,221
2,4,5,6,23,3152,E,3,31,315
2,2,5,11,30,1221,D,1,12,122
1,2,5,5,42,5153,E,5,51,515
1,4,5,7,32,5414,D,5,54,541
2,1,5,11,42,2631,D,2,26,263
1,4,1,10,29,7132,D,7,71,713
1,4,1,10,30,3253,D,3,32,325
1,4,1,5,54,7411,D,7,74,741
1,1,1,11,32,2354,C,2,23,235
2,1,1,12,35,2354,E,2,23,235
2,4,5,10,34,2635,E,2,26,263
1,1,5,11,37,5412,D,5,54,541
1,1,5,10,27,5414,D,5,54,541
1,1,5,10,39,5221,C,5,52,522
1,1,5,10,45,5414,E,5,54,541
2,4,3,6,47,5243,E,5,52,524
1,4,3,10,38,7131,E,7,71,713
1,4,5,6,32,4321,E,4,43,432
1,4,1,10,26,9333,D,9,93,933
2,4,5,7,25,9111,E,9,91,911
1,3,5,5,21,7319,E,7,73,731
2,3,5,5,57,5211,D,5,52,521
2,4,5,10,24,4110,E,4,41,411
1,4,5,10,25,2635,E,2,26,263
2,4,1,3,47,9216,E,9,92,921
1,4,1,7,44,7131,E,7,71,713
2,4,5,11,52,4110,D,4,41,411
2,4,5,5,27,9111,E,9,91,911
2,4,5,10,21,5223,E,5,52,522
1,2,5,8,25,5131,E,5,51,513
2,1,5,4,50,1219,D,1,12,121
1,1,5,3,47,2431,E,2,24,243
1,2,5,5,27,7112,D,7,71,711
2,4,1,10,31,4223,D,4,42,422
2,1,5,6,42,9412,D,9,94,941
2,1,5,8,24,9111,E,9,91,911
1,4,5,5,22,9333,E,9,93,933
1,4,3,5,41,8332,D,8,83,833
1,1,5,6,34,9112,E,9,91,911
2,2,5,5,39,9412,E,9,94,941
1,4,3,11,44,1330,B,1,13,133
2,1,5,11,36,1330,B,1,13,133
1,4,5,7,34,8322,E,8,83,832
2,4,5,7,36,5142,E,5,51,514
1,2,1,11,41,4120,C,4,41,412
1,4,1,11,44,0411,C,0,4,41
1,4,1,12,48,1323,B,1,13,132
2,1,1,12,44,2212,A,2,22,221
2,4,1,10,48,5312,D,5,53,531
2,4,1,12,35,2634,B,2,26,263
1,1,1,12,39,2330,C,2,23,233
1,4,1,12,46,0000,B,0,0,0
2,1,5,7,45,5311,E,5,53,531
1,1,5,5,39,5223,D,5,52,522
1,4,5,7,37,5223,D,5,52,522
2,1,5,8,25,5223,E,5,52,522
2,4,3,10,43,2359,E,2,23,235
2,4,1,9,52,7512,D,7,75,751
1,4,1,9,56,1412,D,1,14,141
1,2,5,8,33,0000,E,0,0,0
1,1,1,11,56,1212,C,1,12,121
2,1,1,11,56,1346,C,1,13,134
1,4,5,6,35,5153,D,5,51,515
1,4,5,7,26,5223,E,5,52,522
2,1,3,11,23,5230,E,5,52,523
2,1,3,10,45,1219,E,1,12,121
1,1,5,11,21,4110,E,4,41,411
2,1,5,10,26,5230,E,5,52,523
1,1,5,10,41,8322,D,8,83,832
2,2,5,11,43,2341,D,2,23,234
1,2,5,5,46,9112,E,9,91,911
1,1,5,10,29,9112,D,9,91,911
1,1,5,11,36,3322,D,3,33,332
2,4,5,12,42,0000,D,0,0,0
2,4,5,10,40,5223,E,5,52,522
2,4,5,10,36,5223,E,5,52,522
2,4,4,9,51,5223,E,5,52,522
2,4,5,3,45,9520,E,9,95,952
2,4,3,11,49,0000,B,0,0,0
1,4,1,10,34,5223,D,5,52,522
2,1,1,10,29,5223,E,5,52,522
2,4,5,4,49,9111,E,9,91,911
1,4,5,10,44,7231,E,7,72,723
2,4,5,10,27,9111,D,9,91,911
1,4,5,5,25,9321,D,9,93,932
1,1,1,5,37,9612,E,9,96,961
1,4,1,5,22,9313,E,9,93,931
1,4,5,11,58,5141,E,5,51,514
2,4,1,10,42,5141,D,5,51,514
1,4,5,10,29,4321,D,4,43,432
1,4,5,6,29,7119,E,7,71,711
1,1,3,11,37,2310,B,2,23,231
2,4,5,11,32,4110,D,4,41,411
2,4,1,9,54,3341,C,3,33,334
1,4,5,11,27,2611,B,2,26,261
1,1,1,11,53,4110,D,4,41,411
2,1,1,11,39,5412,C,5,54,541
2,4,1,6,32,9111,E,9,91,911
1,4,1,5,31,5153,D,5,51,515
2,4,5,10,51,3221,C,3,32,322
1,4,5,7,48,9112,E,9,91,911
1,4,5,10,23,5221,E,5,52,522
1,1,1,10,29,7512,D,7,75,751
2,1,1,10,24,5223,D,5,52,522
2,1,5,11,30,3343,D,3,33,334
1,4,5,10,45,5412,C,5,54,541
2,4,3,12,42,2341,B,2,23,234
1,4,1,10,40,8322,C,8,83,832
1,4,3,10,47,7112,D,7,71,711
2,4,1,10,31,9112,E,9,91,911
1,1,1,6,41,7231,D,7,72,723
1,4,1,10,47,5414,E,5,54,541
2,4,1,10,48,5414,E,5,54,541
2,1,4,10,50,9112,E,9,91,911
2,1,5,11,24,2511,D,2,25,251
1,1,5,11,29,2514,D,2,25,251
1,1,2,11,30,4110,B,4,41,411
2,4,1,6,42,5221,E,5,52,522
1,5,1,2,38,5221,E,5,52,522
1,4,5,11,51,4110,D,4,41,411
2,4,5,11,36,9520,D,9,95,952
2,4,5,11,44,2341,D,2,23,234
1,1,5,7,26,5249,E,5,52,524
1,4,5,7,46,0599,C,0,5,59
2,1,1,12,42,3221,C,3,32,322
1,1,1,8,44,5141,C,5,51,514
2,1,1,11,36,5141,C,5,51,514
1,1,1,10,38,4110,D,4,41,411
2,3,1,11,39,4110,D,4,41,411
2,4,5,10,49,8153,D,8,81,815
1,1,5,6,52,2651,E,2,26,265
2,4,5,10,27,0000,E,0,0,0
1,4,5,10,33,5414,D,5,54,541
2,4,1,10,40,3221,D,3,32,322
1,1,1,10,51,3211,D,3,32,321
2,4,1,4,51,5120,D,5,51,512
2,1,5,12,37,2212,B,2,22,221
2,1,5,7,23,5223,E,5,52,522
1,1,5,7,26,8322,D,8,83,832
2,1,5,10,21,4223,D,4,42,422
2,1,3,10,46,5243,C,5,52,524
2,1,1,8,32,9111,E,9,91,911
1,1,3,10,32,8321,D,8,83,832
2,1,1,11,45,1221,C,1,12,122
1,1,1,11,41,1349,B,1,13,134
1,4,1,7,32,9112,D,9,91,911
2,4,1,10,30,8157,E,8,81,815
2,1,5,7,31,5131,E,5,51,513
1,1,1,8,57,8322,B,8,83,832
1,4,5,10,22,4226,E,4,42,422
2,4,5,4,57,9112,E,9,91,911
1,4,5,3,46,5414,E,5,54,541
1,4,5,5,58,5211,E,5,52,521
1,2,3,12,50,3115,B,3,31,311
2,4,5,6,58,5414,E,5,54,541
2,4,1,10,43,3221,D,3,32,322
1,4,1,12,59,2310,D,2,23,231
1,2,1,7,47,9313,E,9,93,931
2,4,1,10,31,9629,D,9,96,962
2,1,1,10,39,7532,E,7,75,753
1,1,1,10,48,1221,D,1,12,122
1,4,5,10,30,9412,E,9,94,941
2,4,5,12,54,2341,B,2,23,234
1,4,5,11,43,5412,C,5,54,541
2,4,1,12,52,2211,B,2,22,221
2,1,1,12,37,2212,A,2,22,221
1,1,1,12,37,1112,A,1,11,111
1,1,1,11,36,1311,A,1,13,131
1,4,5,10,33,5223,E,5,52,522
1,4,1,8,44,0412,C,0,4,41
2,4,4,7,44,5120,D,5,51,512
2,2,5,7,24,9111,E,9,91,911
2,4,5,7,27,2412,E,2,24,241
1,4,5,7,32,7512,E,7,75,751
1,1,1,10,41,5414,D,5,54,541
1,4,1,10,37,5414,D,5,54,541
1,4,1,11,40,2330,C,2,23,233
2,1,1,10,32,4110,C,4,41,411
1,4,1,10,38,3334,D,3,33,333
1,1,1,6,54,8322,E,8,83,832
1,4,5,11,31,4110,D,4,41,411
1,1,5,6,33,5211,D,5,52,521
2,1,5,7,29,5211,E,5,52,521
2,1,3,10,43,0000,B,0,0,0
1,4,1,1,50,7112,E,7,71,711
2,4,5,6,42,9111,E,9,91,911
1,4,5,7,41,5221,D,5,52,522
1,1,5,8,33,5414,E,5,54,541
1,1,5,8,22,5414,E,5,54,541
1,1,5,8,37,5414,E,5,54,541
2,4,2,13,36,2310,C,2,23,231
1,2,5,7,47,9621,D,9,96,962
1,4,5,3,47,5141,E,5,51,514
1,2,1,11,46,8322,D,8,83,832
2,4,1,10,48,5243,D,5,52,524
2,1,5,10,28,9629,E,9,96,962
1,2,1,5,31,9510,D,9,95,951
2,4,1,10,33,9216,E,9,92,921
1,1,5,7,31,9520,D,9,95,952
1,2,5,7,32,9112,D,9,91,911
1,4,1,11,27,2423,D,2,24,242
2,4,1,11,26,2341,D,2,23,234
1,1,5,11,36,1324,D,1,13,132
2,1,5,10,23,9111,E,9,91,911
1,1,5,7,54,7112,E,7,71,711
1,1,5,6,28,3152,D,3,31,315
1,1,5,5,29,7114,E,7,71,711
1,1,3,10,49,5412,B,5,54,541
1,2,5,7,38,7131,E,7,71,713
1,4,5,5,42,7411,D,7,74,741
2,4,5,5,32,5223,E,5,52,522
1,4,5,5,38,8322,C,8,83,832
2,1,5,5,25,9112,E,9,91,911
1,4,1,3,52,9333,E,9,93,933
1,1,5,7,43,9112,E,9,91,911
1,4,5,7,42,2652,D,2,26,265
2,4,5,5,26,5131,D,5,51,513
2,1,5,10,25,4110,E,4,41,411
1,1,1,9,59,4321,E,4,43,432
2,4,1,10,38,3221,D,3,32,322
1,4,1,10,43,3253,D,3,32,325
1,1,1,10,42,5112,E,5,51,511
2,1,1,10,38,2341,E,2,23,234
2,4,3,4,55,9112,D,9,91,911
2,4,5,10,40,4321,E,4,43,432
1,4,1,7,59,5211,C,5,52,521
2,4,5,10,21,9111,E,9,91,911
1,4,5,11,44,4110,B,4,41,411
1,4,5,11,43,5412,C,5,54,541
2,3,5,10,22,5241,E,5,52,524
2,1,1,11,36,3212,D,3,32,321
1,4,1,10,46,2611,D,2,26,261
2,2,1,7,47,5120,E,5,51,512
1,1,1,7,36,5414,D,5,54,541
1,4,5,10,32,8153,D,8,81,815
1,4,5,10,46,2654,E,2,26,265
1,4,3,12,38,2142,B,2,21,214
1,1,1,7,39,3114,D,3,31,311
2,4,1,12,51,0000,B,0,0,0
1,1,1,11,55,0000,B,0,0,0
2,4,5,6,32,9111,E,9,91,911
1,2,5,10,27,5223,E,5,52,522
1,4,5,7,30,2411,D,2,24,241
2,4,4,7,32,2262,D,2,22,226
1,4,5,11,34,2221,E,2,22,222
1,4,5,10,40,4110,E,4,41,411
2,4,5,2,55,7112,E,7,71,711
2,1,1,6,45,2421,C,2,24,242
2,4,1,11,50,2341,B,2,23,234
1,4,1,11,51,2261,B,2,22,226
1,1,5,12,30,0000,C,0,0,0
2,1,3,3,45,5221,E,5,52,522
1,1,1,12,41,2212,B,2,22,221
2,1,1,12,39,2611,C,2,26,261
2,1,1,11,52,2351,B,2,23,235
1,4,1,10,32,5223,D,5,52,522
2,4,1,10,39,2341,D,2,23,234
2,4,5,6,36,9111,E,9,91,911
1,4,5,5,26,7112,E,7,71,711
2,4,5,10,24,5223,E,5,52,522
1,2,3,9,55,7412,D,7,74,741
2,1,5,10,23,5321,D,5,53,532
2,4,5,10,27,5321,D,5,53,532
1,4,5,10,34,8322,D,8,83,832
1,4,5,7,24,9122,E,9,91,912
2,1,3,10,35,4226,E,4,42,422
2,1,5,11,28,2421,D,2,24,242
2,4,4,12,42,2341,B,2,23,234
2,4,5,12,42,2341,B,2,23,234
2,4,5,12,37,2341,C,2,23,234
1,1,2,7,42,0000,C,0,0,0
2,1,5,11,31,0000,C,0,0,0
1,1,5,11,46,2635,C,2,26,263
2,1,5,10,37,3221,C,3,32,322
1,1,5,6,39,7112,D,7,71,711
1,4,1,10,35,2421,D,2,24,242
2,4,1,10,33,3221,D,3,32,322
2,4,1,12,33,2341,B,2,23,234
2,4,3,12,51,2611,C,2,26,261
1,4,1,11,28,0000,C,0,0,0
1,4,1,6,56,7212,E,7,72,721
1,1,1,10,31,5243,D,5,52,524
2,4,5,10,45,4110,E,4,41,411
1,1,1,6,55,7522,E,7,75,752
1,1,1,10,42,0000,C,0,0,0
1,4,1,10,45,0411,B,0,4,41
2,2,5,11,30,5242,E,5,52,524
2,4,5,9,53,8153,C,8,81,815
1,4,5,10,29,3253,D,3,32,325
1,1,5,6,55,9520,D,9,95,952
2,4,5,10,45,1112,C,1,11,111
1,1,5,6,24,5221,D,5,52,522
1,1,1,11,54,0000,A,0,0,0
2,1,5,6,27,9111,E,9,91,911
1,4,1,10,43,7311,D,7,73,731
2,1,1,10,39,7311,D,7,73,731
1,4,1,10,35,8322,D,8,83,832
1,4,1,1,37,5223,D,5,52,522
2,4,1,1,33,9111,E,9,91,911
2,4,1,10,51,5221,D,5,52,522
2,4,1,10,34,3221,D,3,32,322
1,1,1,10,36,3258,C,3,32,325
2,4,5,11,52,4223,D,4,42,422
2,4,5,11,44,2634,C,2,26,263
2,1,2,10,44,5221,D,5,52,522
1,4,5,7,40,8321,E,8,83,832
2,4,5,7,37,5221,E,5,52,522
1,4,1,10,40,0599,C,0,5,59
1,4,5,10,24,5120,D,5,51,512
2,4,5,10,29,5131,D,5,51,513
2,1,5,14,36,2211,B,2,22,221
2,4,3,10,34,5242,D,5,52,524
2,4,5,7,39,9112,E,9,91,911
2,4,5,5,33,5221,E,5,52,522
1,4,5,10,23,8322,B,8,83,832
1,1,1,7,35,5414,D,5,54,541
2,1,1,7,22,7512,D,7,75,751
2,1,1,11,45,2411,D,2,24,241
2,4,1,10,34,2342,D,2,23,234
1,4,1,7,43,7522,E,7,75,752
2,2,5,6,26,4120,D,4,41,412
1,1,5,3,46,9333,D,9,93,933
2,1,5,11,50,2341,D,2,23,234
2,1,1,12,46,2642,A,2,26,264
1,1,1,12,50,2132,C,2,21,213
1,1,1,11,39,3212,D,3,32,321
2,4,1,11,36,5120,D,5,51,512
2,4,4,10,45,2635,B,2,26,263
1,1,1,10,34,5112,D,5,51,511
2,1,1,10,30,5223,E,5,52,522
1,1,1,7,37,3322,E,3,33,332
2,1,1,7,36,3322,E,3,33,332
2,4,5,6,37,5131,E,5,51,513
1,4,1,7,25,3115,D,3,31,311
1,4,1,5,39,8141,D,8,81,814
2,4,1,7,36,5211,D,5,52,521
2,1,5,7,31,5223,E,5,52,522
1,1,5,10,33,7231,D,7,72,723
1,1,5,7,40,8322,D,8,83,832
1,4,5,10,35,0412,D,0,4,41
2,1,1,10,50,5221,E,5,52,522
2,4,5,6,33,5242,C,5,52,524
1,4,5,6,40,5242,D,5,52,524
1,4,1,10,35,3221,D,3,32,322
2,4,1,10,48,0599,B,0,5,59
1,1,1,11,33,2262,B,2,22,226
1,4,5,5,39,5212,E,5,52,521
2,1,5,10,27,2342,E,2,23,234
1,2,1,7,32,9313,E,9,93,931
1,4,5,7,29,9313,E,9,93,931
1,2,1,5,35,5153,E,5,51,515
1,4,1,3,47,7131,E,7,71,713
1,1,3,7,42,7125,D,7,71,712
2,1,5,6,36,5221,D,5,52,522
2,1,5,10,24,9111,E,9,91,911
2,2,5,7,23,5221,E,5,52,522
1,1,5,5,30,9624,E,9,96,962
2,1,1,12,42,2351,B,2,23,235
1,1,1,12,44,1324,B,1,13,132
2,4,1,5,41,9333,E,9,93,933
1,4,1,5,42,1221,E,1,12,122
1,4,1,7,23,1221,E,1,12,122
1,4,5,10,24,5211,D,5,52,521
1,4,1,11,42,2421,C,2,24,242
2,4,5,7,29,9111,E,9,91,911
2,4,1,11,40,2351,B,2,23,235
1,4,1,11,36,2411,C,2,24,241
2,4,5,10,28,5230,D,5,52,523
1,1,5,11,46,3322,C,3,33,332
2,4,5,10,39,4226,E,4,42,422
2,4,5,11,27,1219,B,1,12,121
1,4,3,10,40,3115,B,3,31,311
1,1,3,10,45,4132,E,4,41,413
1,4,3,5,58,2359,E,2,23,235
1,2,5,10,29,9333,D,9,93,933
2,2,5,7,27,5246,E,5,52,524
2,4,1,7,35,4110,E,4,41,411
2,4,5,7,24,5243,E,5,52,524
1,4,3,11,46,8332,C,8,83,833
2,4,5,10,40,2611,C,2,26,261
2,1,1,12,58,4311,B,4,43,431
2,4,5,6,40,5221,D,5,52,522
1,4,5,6,46,9112,C,9,91,911
2,1,5,10,25,5223,E,5,52,522
2,4,1,10,48,2330,E,2,23,233
1,2,5,10,24,5223,E,5,52,522
2,4,5,10,21,2330,E,2,23,233
2,3,5,10,28,5141,E,5,51,514
2,4,5,7,46,5221,D,5,52,522
1,4,1,10,24,2635,E,2,26,263
1,4,1,8,25,8321,D,8,83,832
2,4,1,8,26,5230,D,5,52,523
2,4,1,5,54,9112,E,9,91,911
1,1,5,10,35,4226,D,4,42,422
1,1,2,11,57,0000,C,0,0,0
1,4,1,7,42,3513,D,3,35,351
2,4,1,10,37,0000,E,0,0,0
2,4,5,12,39,0000,B,0,0,0
1,4,5,7,41,4110,B,4,41,411
1,2,1,10,32,7511,E,7,75,751
2,2,1,10,23,5221,E,5,52,522
1,1,5,7,29,8322,E,8,83,832
2,4,3,10,44,3253,D,3,32,325
1,4,5,11,27,2514,E,2,25,251
2,1,5,11,49,5412,C,5,54,541
2,1,1,10,49,2341,D,2,23,234
1,3,1,11,32,0000,E,0,0,0
2,4,1,8,39,1221,D,1,12,122
2,1,5,11,21,1420,D,1,14,142
1,1,5,11,35,1420,B,1,14,142
2,4,1,11,36,2635,C,2,26,263
1,4,1,12,41,0411,B,0,4,41
2,4,5,10,34,9111,E,9,91,911
2,1,5,11,44,5311,D,5,53,531
1,2,1,10,37,8322,D,8,83,832
2,1,1,10,39,3221,D,3,32,322
1,1,1,3,45,0210,B,0,2,21
2,1,3,12,53,2330,E,2,23,233
1,1,1,11,29,2151,B,2,21,215
2,2,1,11,27,2421,D,2,24,242
2,1,4,10,41,3221,E,3,32,322
2,4,5,10,24,2421,D,2,24,242
2,4,5,10,29,2421,D,2,24,242
1,4,5,10,32,2421,D,2,24,242
2,4,5,10,29,2341,E,2,23,234
1,4,1,5,25,4321,D,4,43,432
2,4,1,5,48,9112,E,9,91,911
2,4,1,10,26,5221,D,5,52,522
2,4,1,11,49,4110,D,4,41,411
1,1,1,13,46,2611,A,2,26,261
2,1,1,11,37,2642,B,2,26,264
2,1,5,10,49,9111,E,9,91,911
2,4,5,11,25,0000,D,0,0,0
1,1,5,13,30,2612,A,2,26,261
1,1,1,12,42,2612,A,2,26,261
2,1,5,11,53,2330,D,2,23,233
1,1,1,8,46,5223,D,5,52,522
2,1,1,10,35,5243,E,5,52,524
1,1,5,11,24,2261,B,2,22,226
1,4,5,7,35,9111,D,9,91,911
2,1,1,12,40,3253,B,3,32,325
2,1,1,12,48,2221,B,2,22,222
1,4,1,12,51,2142,B,2,21,214
2,1,3,12,46,1345,B,1,13,134
2,1,5,12,27,2212,B,2,22,221
2,4,5,3,47,9111,E,9,91,911
2,4,5,11,44,5221,D,5,52,522
2,4,1,11,25,2265,C,2,22,226
1,4,5,10,32,3114,D,3,31,311
1,1,3,11,38,4132,E,4,41,413
1,1,5,11,27,4412,D,4,44,441
2,1,1,11,32,5120,D,5,51,512
1,2,1,11,33,8322,B,8,83,832
1,1,1,10,40,8141,C,8,81,814
1,4,5,7,26,7112,D,7,71,711
1,1,1,7,42,7112,D,7,71,711
2,4,1,13,32,2261,B,2,22,226
1,1,1,12,29,2611,A,2,26,261
1,4,5,11,32,2411,D,2,24,241
1,1,3,11,50,0000,B,0,0,0
2,4,5,7,44,9111,E,9,91,911
2,1,1,10,26,2341,E,2,23,234
2,4,1,10,25,5223,D,5,52,522
1,4,1,10,27,9112,D,9,91,911
1,4,1,10,52,3114,B,3,31,311
1,1,1,11,41,5243,D,5,52,524
2,1,1,10,28,3322,C,3,33,332
1,4,5,11,45,3411,B,3,34,341
1,4,3,11,52,2330,C,2,23,233
1,1,5,11,25,3423,D,3,34,342
2,4,1,10,27,0000,D,0,0,0
1,4,1,11,35,3423,D,3,34,342
2,1,1,10,45,2342,E,2,23,234
1,1,1,13,49,2342,E,2,23,234
1,4,5,6,25,9111,E,9,91,911
1,1,1,8,38,5142,E,5,51,514
2,4,1,10,35,5142,E,5,51,514
2,2,5,13,29,3119,C,3,31,311
1,1,2,14,46,2632,C,2,26,263
1,4,1,10,29,4110,D,4,41,411
2,1,5,9,58,2359,D,2,23,235
1,1,1,9,52,4226,D,4,42,422
2,3,1,10,42,0000,E,0,0,0
1,4,1,10,47,5414,D,5,54,541
2,1,5,11,28,2266,B,2,22,226
1,1,5,11,35,8331,D,8,83,833
2,4,5,10,36,2635,D,2,26,263
1,4,3,7,35,1420,D,1,14,142
2,1,5,10,50,0000,D,0,0,0
2,1,5,11,52,0000,C,0,0,0
2,4,3,3,51,5311,E,5,53,531
2,1,5,12,43,4120,B,4,41,412
2,4,1,10,34,2359,E,2,23,235
2,1,3,12,41,1212,D,1,12,121
1,1,3,10,41,2341,E,2,23,234
1,4,5,7,28,9111,D,9,91,911
1,4,1,9,57,1321,B,1,13,132
2,4,1,9,58,5221,E,5,52,522
2,4,1,13,38,2310,B,2,23,231
1,1,1,14,43,1219,B,1,12,121
1,4,1,11,56,5223,B,5,52,522
2,1,5,11,23,5223,E,5,52,522
1,1,1,11,34,2142,B,2,21,214
2,4,5,7,40,4110,E,4,41,411
2,1,1,7,47,9111,D,9,91,911
1,1,1,10,49,5221,E,5,52,522
1,4,1,12,33,2421,B,2,24,242
2,4,1,12,30,2221,B,2,22,222
2,2,5,11,25,3253,D,3,32,325
2,4,5,5,56,8153,E,8,81,815
2,4,5,10,32,2635,E,2,26,263
2,4,5,10,26,5223,E,5,52,522
1,4,5,10,25,4110,E,4,41,411
2,4,2,3,50,8153,E,8,81,815
2,1,1,11,52,2432,D,2,24,243
1,1,1,10,59,1221,B,1,12,122
2,1,5,11,36,2413,B,2,24,241
2,4,5,10,29,3344,D,3,33,334
2,4,1,11,33,4110,D,4,41,411
2,1,1,11,53,3341,B,3,33,334
2,1,5,7,22,9321,E,9,93,932
2,4,1,7,43,9112,E,9,91,911
1,4,1,10,43,5414,D,5,54,541
1,4,1,10,30,8322,D,8,83,832
2,4,1,10,27,4120,C,4,41,412
